timestamp,system.cpu.iowait,system.load.5,system.disk.pct_usage,system.net.tcp.out_segs,system.io.r_await,system.fs.inodes.used,system.swap.used,system.io.util,system.os.nofile.current,system.io.r_s,system.mem.used,system.swap.so,system.swap.si,system.cpu.user,system.swap.free,system.net.udp.in_errors,system.net.tcp.retrans_segs,system.mem.pct_usage,system.cpu.system,system.disk.total,system.net.packets_in.count,system.net.udp.rcv_buf_errors,system.udp.connect.num,system.io.w_s,system.mem.real.used,system.net.packets_out.count,system.fs.inodes.in_use,system.load.1,system.cpu.pct_usage,system.io.svctm,system.disk.readonly,system.fs.inodes.free,system.load.15,system.swap.total,system.io.avg_q_sz,system.mem.usable,system.fs.inodes.total,system.disk.free,system.process.zombie.num,system.io.await,system.os.nofile.max,system.net.udp.snd_buf_errors,system.mem.total,system.net.tcp.in_segs,system.io.rkb_s,system.tcp.retrans_pct,system.mem.real.pct_useage,system.swap.used_pct,system.disk.used,system.net.packets_in.error,system.net.packets_out.error,system.io.w_await,system.os.nofile.used_pct,system.net.udp.in_datagrams,system.net.udp.out_datagrams
1648511280,13.91,3.75,19.3,327.73,6.2,1614055.33,0.0,49.55,12704.0,438.0,6864.0,0.0,0.0,4.2,0.0,0.0,0.0,21.37,5.89,5538626560.0,40.93,0.0,10.0,0.0,-1.0,54.61,1.17,3.54,24.0,0.56,0.0,4182251520.0,3.89,0.0,5.2,-1.0,4183865344.0,1496246784.0,587.0,6.2,6553600.0,0.0,32117.0,237.2,124104.0,0.01,17.83,0.0,4021244245.33,0.0,0.0,0.0,0.194,441.67,50.18
1648494900,4.19,1.61,19.41,275.02,3.96,1613716.17,0.0,50.0,12672.0,307.5,6718.0,0.0,0.0,3.47,0.0,0.0,1.28,20.92,5.02,5538626560.0,27.67,0.0,10.0,0.5,-1.0,41.68,1.17,1.43,12.68,0.81,0.0,4196068352.0,1.72,0.0,2.28,-1.0,4197682176.0,1498968746.67,575.0,3.95,6553600.0,0.0,32117.0,206.85,126024.0,0.01,17.45,0.0,4018522453.33,0.0,0.0,0.0,0.193,291.5,26.97
1648568640,18.99,5.24,27.79,385.1,11.2,2380659.43,0.0,50.0,12896.0,361.0,7061.0,0.0,0.0,4.56,0.0,0.0,0.0,21.99,5.52,9202340425.14,79.64,0.0,16.0,0.0,-1.0,69.41,1.01,5.24,29.07,0.69,0.0,7467767515.43,5.45,0.0,7.91,-1.0,7470148461.71,2252737536.0,626.0,11.2,6553600.0,0.0,32117.0,228.3,124274.0,0.01,18.56,0.0,6931487012.57,0.0,0.0,0.0,0.197,614.73,51.35
1648552260,20.44,5.37,19.48,471.0,10.06,1618022.83,0.0,50.1,12736.0,399.5,6885.0,0.0,0.0,5.37,0.0,0.0,0.02,21.44,6.31,5538626560.0,108.19,0.0,11.0,0.0,5761.0,124.67,1.17,4.78,32.12,0.63,0.0,4077247829.33,5.25,0.0,7.86,25232.0,4078865749.33,1469416789.33,616.0,10.06,6553600.0,0.0,32117.0,278.2,124662.0,0.01,17.94,0.0,4048074752.0,0.0,0.0,0.0,0.194,1222.47,173.55
1648535880,14.41,4.13,19.4,421.98,6.87,1617596.0,0.0,50.0,12736.0,396.5,7134.0,0.0,0.0,4.63,0.0,0.0,0.0,22.21,6.15,5538626560.0,86.21,0.0,11.0,15.5,-1.0,101.83,1.17,4.25,25.19,0.61,0.0,4064445781.33,4.05,0.0,5.28,-1.0,4066063360.0,1466734421.33,609.0,6.65,6553600.0,0.0,32117.0,264.03,123772.0,0.01,18.72,0.0,4050756949.33,0.0,0.0,0.92,0.194,962.45,131.22
1648519500,13.79,4.46,27.93,8581.83,6.08,2375931.0,0.0,49.7,12832.0,459.0,8472.0,0.0,0.0,10.85,0.0,0.0,0.0,26.38,6.42,9052543853.71,73.56,0.0,10.0,109.5,-1.0,86.18,1.01,4.35,31.06,0.44,0.0,7077206308.57,4.12,0.0,5.43,-1.0,7079581988.57,2155580854.86,592.0,5.03,6553600.0,0.0,32117.0,453.35,123572.0,0.01,22.85,0.0,6878846976.0,0.0,0.0,0.66,0.196,762.45,89.53
1648503120,3.42,2.19,19.42,323.08,3.56,1613880.33,0.0,42.2,12576.0,290.0,6744.0,0.0,0.0,4.1,0.0,0.0,0.0,21.0,5.07,5538626560.0,39.81,0.0,10.0,0.0,-1.0,53.71,1.17,2.97,12.6,0.73,0.0,4188507136.0,1.86,0.0,1.91,-1.0,4190120960.0,1497069738.67,579.0,3.56,6553600.0,0.0,32117.0,233.45,120768.0,0.01,17.48,0.0,4020421632.0,0.0,0.0,0.0,0.192,433.38,49.33
1648486740,0.04,0.46,27.83,396.64,0.0,2372151.14,0.0,0.0,12704.0,0.0,7113.0,0.0,0.0,3.9,0.0,0.0,0.02,22.15,4.2,9052543853.71,83.63,0.0,10.0,0.0,-1.0,72.99,1.01,0.45,8.15,0.0,0.0,7173513216.0,0.61,0.0,0.0,-1.0,7175885385.14,2179811913.14,585.0,0.0,6553600.0,0.0,32117.0,233.24,0.0,0.01,18.63,0.0,6854616210.29,0.0,0.0,0.0,0.194,664.64,51.93
1648560480,18.85,5.04,28.12,425.69,11.16,2380320.57,0.0,50.05,12864.0,365.0,7099.0,0.0,0.0,4.7,0.0,0.0,0.0,22.1,5.45,9052543853.71,104.71,0.0,17.0,9.0,-1.0,95.45,1.01,5.11,29.0,0.67,0.0,6950691401.14,5.01,0.0,7.96,-1.0,6953071762.29,2123451099.43,618.0,10.9,6553600.0,0.0,32117.0,251.0,124096.0,0.01,18.68,0.0,6910977170.29,0.0,0.0,0.39,0.196,887.05,94.69
1648544100,19.22,5.06,19.48,437.12,10.97,1617750.33,0.0,49.95,12800.0,366.5,7096.0,0.0,0.0,4.91,0.0,0.0,0.0,22.09,6.2,5538626560.0,93.31,0.0,11.0,0.0,-1.0,108.48,1.17,4.95,30.32,0.68,0.0,4087905621.33,4.82,0.0,7.85,-1.0,4089523541.33,1472037546.67,612.0,10.97,6553600.0,0.0,32117.0,273.34,124760.0,0.01,18.61,0.0,4045453994.67,0.0,0.0,0.0,0.195,1047.59,138.76
1648527720,14.05,4.3,19.4,404.08,6.17,1617283.67,0.0,50.05,12672.0,407.5,7008.0,0.0,0.0,4.46,0.0,0.0,0.0,21.82,6.07,5538626560.0,87.98,0.0,10.0,66.5,-1.0,103.54,1.17,4.87,24.59,0.53,0.0,4094898517.33,4.05,0.0,4.89,-1.0,4096515754.67,1474212181.33,595.0,5.41,6553600.0,0.0,32117.0,249.54,124194.0,0.01,18.3,0.0,4043279018.67,0.0,0.0,0.74,0.193,970.48,136.84
1648511340,14.25,3.67,19.3,303.79,6.3,1614061.17,0.0,49.75,12704.0,430.0,6862.0,0.0,0.0,3.77,0.0,0.0,0.0,21.37,5.42,5538626560.0,38.64,0.0,10.0,11.5,-1.0,52.23,1.17,3.42,23.44,0.56,0.0,4182336512.0,3.86,0.0,5.22,-1.0,4183950677.33,1496261120.0,587.0,6.16,6553600.0,0.0,32117.0,217.7,124664.0,0.01,17.82,0.0,4021229909.33,0.0,0.0,0.87,0.194,405.23,45.75
1648494960,3.41,1.6,19.41,383.93,4.08,1613720.67,0.0,49.75,12736.0,300.5,6738.0,0.0,0.0,3.56,0.0,0.0,0.53,20.98,5.06,5538626560.0,34.09,0.0,10.0,44.5,5627.0,48.27,1.17,1.49,12.03,0.72,0.0,4195918165.33,1.71,0.0,2.34,25378.0,4197531989.33,1498933930.67,575.0,3.64,6553600.0,0.0,32117.0,299.59,123838.0,0.01,17.52,0.0,4018557269.33,0.0,0.0,0.69,0.194,361.69,34.1
1648568700,18.89,5.21,27.79,380.8,10.5,2380642.14,0.0,50.0,12768.0,409.0,7056.0,0.0,0.0,4.56,0.0,0.0,0.0,21.97,5.25,9202340425.14,78.84,0.0,14.0,6.0,-1.0,69.1,1.01,5.18,28.7,0.6,0.0,7467497179.43,5.43,0.0,8.39,-1.0,7469878125.71,2252671268.57,626.0,10.35,6553600.0,0.0,32117.0,227.65,124974.0,0.01,18.54,0.0,6931553133.71,0.0,0.0,0.5,0.195,613.18,48.98
1648552320,19.27,5.25,19.48,444.25,10.47,1618018.67,0.0,50.0,12768.0,402.5,6883.0,0.0,0.0,5.24,0.0,0.0,0.02,21.43,6.41,5538626560.0,97.58,0.0,11.0,0.0,-1.0,113.68,1.17,4.8,30.92,0.62,0.0,4076617045.33,5.22,0.0,8.23,-1.0,4078234965.33,1469255509.33,616.0,10.47,6553600.0,0.0,32117.0,271.1,124540.0,0.01,17.93,0.0,4048235861.33,0.0,0.0,0.0,0.195,1098.63,152.28
1648535940,13.92,4.06,19.41,420.33,6.35,1617598.0,0.0,49.9,12704.0,423.5,7146.0,0.0,0.0,4.67,0.0,0.0,0.03,22.25,6.18,5538626560.0,86.89,0.0,11.0,43.0,-1.0,102.59,1.17,3.96,24.77,0.54,0.0,4064161792.0,4.03,0.0,5.21,-1.0,4065779370.67,1466659840.0,609.0,5.83,6553600.0,0.0,32117.0,257.72,124086.0,0.01,18.75,0.0,4050831360.0,0.0,0.0,0.69,0.194,954.67,130.1
1648519560,13.88,4.66,27.93,8462.03,6.5,2375949.0,0.0,49.95,12768.0,400.5,6883.0,0.0,0.0,8.08,0.0,0.0,0.02,21.43,7.03,9052543853.71,70.41,0.0,10.0,0.0,5740.0,84.35,1.01,5.39,29.0,0.63,0.0,7074948242.29,4.21,0.0,4.99,25234.0,7077323922.29,2155014729.14,592.0,6.5,6553600.0,0.0,32117.0,444.53,124480.0,0.01,17.87,0.0,6879413394.29,0.0,0.0,0.0,0.195,747.02,91.19
1648503180,4.12,2.2,19.42,322.05,3.95,1613874.83,0.0,49.7,12736.0,305.0,6747.0,0.0,0.0,3.83,0.0,0.0,0.0,21.01,5.22,5538626560.0,40.47,0.0,10.0,53.0,-1.0,54.15,1.17,2.43,13.18,0.69,0.0,4188443306.67,1.89,0.0,2.31,-1.0,4190057130.67,1497055402.67,579.0,3.46,6553600.0,0.0,32117.0,232.92,124712.0,0.01,17.49,0.0,4020435968.0,0.0,0.0,0.64,0.194,426.68,47.47
1648486800,0.11,0.42,34.26,2046.68,0.0,2941207.5,0.0,2.1,12864.0,0.0,7203.0,0.0,0.0,8.61,0.0,0.0,0.0,22.43,4.9,11687982080.0,97.16,0.0,10.0,16.0,-1.0,83.88,0.89,0.35,13.62,0.65,0.0,9402540032.0,0.58,0.0,0.15,-1.0,9405481984.0,2688755200.0,585.0,4.86,6553600.0,0.0,32117.0,274.78,0.0,0.01,18.9,0.0,8983374848.0,0.0,0.0,4.86,0.196,873.75,52.25
1648560540,19.55,5.0,28.12,439.76,10.56,2380312.71,0.0,50.3,12800.0,405.5,7097.0,0.0,0.0,5.16,0.0,0.0,0.03,22.1,5.75,9052543853.71,99.49,0.0,14.0,0.0,-1.0,90.82,1.01,4.83,30.45,0.62,0.0,6950072905.14,4.99,0.0,8.36,-1.0,6952452681.14,2123330267.43,618.0,10.56,6553600.0,0.0,32117.0,249.59,125316.0,0.01,18.67,0.0,6911097709.71,0.0,0.0,0.0,0.195,873.47,88.03
1648544160,18.44,5.03,19.48,438.75,10.86,1617750.0,0.0,49.9,12768.0,350.5,7099.0,0.0,0.0,4.41,0.0,0.0,0.05,22.1,5.58,5538626560.0,95.11,0.0,11.0,0.0,5980.0,110.08,1.17,4.88,28.42,0.71,0.0,4087891968.0,4.83,0.0,7.44,25017.0,4089509546.67,1472022016.0,612.0,10.86,6553600.0,0.0,32117.0,271.38,124166.0,0.01,18.62,0.0,4045469354.67,0.0,0.0,0.0,0.195,1069.42,142.88
1648527780,22.19,4.31,19.41,419.07,6.84,1617281.0,0.0,50.0,12672.0,377.0,7012.0,0.0,0.0,3.23,0.0,0.0,0.02,21.83,5.39,5538626560.0,84.29,0.0,10.0,0.0,-1.0,99.66,1.17,4.63,30.82,0.67,0.0,4087249237.33,4.07,0.0,4.97,-1.0,4088866474.67,1472296789.33,595.0,6.84,6553600.0,0.0,32117.0,278.19,123988.0,0.01,18.31,0.0,4045194240.0,0.0,0.0,0.0,0.193,896.34,123.61
1648511400,14.07,3.64,19.3,316.76,6.7,1614062.67,0.0,50.1,12640.0,405.5,6867.0,0.0,0.0,3.92,0.0,0.0,0.02,21.38,5.51,5538626560.0,39.93,0.0,10.0,0.0,-1.0,53.84,1.17,3.45,23.5,0.62,0.0,4182213290.67,3.84,0.0,5.24,-1.0,4183827456.0,1496232277.33,587.0,6.7,6553600.0,0.0,32117.0,227.07,124728.0,0.01,17.84,0.0,4021258922.67,0.0,0.0,0.0,0.193,419.88,46.98
1648495020,3.87,1.48,19.41,313.43,4.01,1613737.33,0.0,49.9,12704.0,301.5,6736.0,0.0,0.0,3.64,0.0,0.0,0.0,20.97,5.19,5538626560.0,40.2,0.0,10.0,0.0,-1.0,53.7,1.17,1.18,12.7,0.83,0.0,4195840000.0,1.66,0.0,2.27,-1.0,4197453824.0,1498908501.33,575.0,4.01,6553600.0,0.0,32117.0,230.92,123558.0,0.01,17.5,0.0,4018582869.33,0.0,0.0,0.0,0.194,432.88,50.92
1648568760,20.5,5.41,27.8,373.39,11.52,2380656.14,0.0,50.1,12896.0,354.0,7060.0,0.0,0.0,5.16,0.0,0.0,0.0,21.98,5.89,9202340425.14,79.68,0.0,15.0,0.0,5959.0,69.13,1.01,6.23,31.55,0.71,0.0,7467428132.57,5.48,0.0,7.98,25057.0,7469808493.71,2252648301.71,626.0,11.52,6553600.0,0.0,32117.0,224.2,124432.0,0.01,18.55,0.0,6931576539.43,0.0,0.0,0.0,0.197,616.33,49.98
1648552380,19.93,5.15,19.48,480.8,11.03,1618019.17,0.0,49.85,12672.0,350.5,6874.0,0.0,0.0,4.2,0.0,0.0,0.0,21.4,5.81,5538626560.0,107.43,0.0,11.0,0.0,-1.0,123.49,1.17,4.65,29.94,0.71,0.0,4076229290.67,5.18,0.0,7.57,-1.0,4077847552.0,1469153792.0,616.0,11.03,6553600.0,0.0,32117.0,289.9,124000.0,0.01,17.9,0.0,4048337920.0,0.0,0.0,0.0,0.193,1168.28,164.25
1648536000,14.56,3.97,19.41,414.55,6.53,1617598.0,0.0,49.95,12736.0,416.0,7152.0,0.0,0.0,4.75,0.0,0.0,0.02,22.27,6.33,5538626560.0,84.54,0.0,11.0,0.0,-1.0,99.68,1.17,3.68,25.64,0.6,0.0,4063920128.0,4.0,0.0,5.22,-1.0,4065537365.33,1466596010.67,609.0,6.53,6553600.0,0.0,32117.0,261.3,124298.0,0.01,18.77,0.0,4050895530.67,0.0,0.0,0.0,0.194,946.88,130.0
1648519620,14.19,4.48,19.33,3697.08,5.72,1615795.33,0.0,50.0,12736.0,433.5,6877.0,0.0,0.0,4.44,0.0,0.0,0.02,21.41,6.06,5538626560.0,80.18,0.0,10.0,0.0,-1.0,93.88,1.17,4.27,24.7,0.57,0.0,4143322112.0,4.17,0.0,4.74,-1.0,4144937642.67,1486486357.33,592.0,5.72,6553600.0,0.0,32117.0,375.98,124150.0,0.01,17.88,0.0,4031005013.33,0.0,0.0,0.0,0.194,860.27,104.67
1648503240,4.19,2.2,19.42,310.38,3.98,1613882.17,0.0,49.9,12672.0,307.5,6751.0,0.0,0.0,3.92,0.0,0.0,0.0,21.02,5.27,5538626560.0,40.57,0.0,10.0,12.5,-1.0,54.26,1.17,2.24,13.38,0.78,0.0,4188595541.33,1.91,0.0,2.31,-1.0,4190209365.33,1497086464.0,579.0,3.87,6553600.0,0.0,32117.0,222.3,124826.0,0.01,17.5,0.0,4020404906.67,0.0,0.0,0.98,0.193,428.75,48.36
1648486860,0.02,0.59,34.26,5950.57,0.0,2941222.5,0.0,0.0,12864.0,0.0,7447.0,0.0,0.0,10.8,0.0,0.0,0.02,23.19,4.9,11687982080.0,147.74,0.0,10.0,0.0,6318.0,130.5,0.89,0.95,15.71,0.0,0.0,9401628672.0,0.63,0.0,0.0,24668.0,9404569600.0,2688532736.0,585.0,0.0,6553600.0,0.0,32117.0,383.6,0.0,0.01,19.67,0.0,8983598080.0,0.0,0.0,0.0,0.196,1312.15,46.78
1648560600,19.04,4.92,34.59,438.35,10.4,2951958.25,0.0,50.0,12960.0,354.0,7172.0,0.0,0.0,6.43,0.0,0.0,0.02,22.33,6.32,11687982080.0,116.48,0.0,12.0,0.0,-1.0,100.35,0.89,4.7,31.79,0.7,0.0,9108536320.0,4.97,0.0,7.19,-1.0,9111488512.0,2614718464.0,618.0,10.4,6553600.0,0.0,32117.0,249.45,124072.0,0.01,18.9,0.0,9057412096.0,0.0,0.0,0.0,0.198,1007.68,100.47
1648544220,18.17,5.29,19.48,434.03,9.97,1617757.0,0.0,49.55,12704.0,398.5,7100.0,0.0,0.0,4.37,0.0,0.0,0.0,22.11,5.68,5538626560.0,91.36,0.0,11.0,9.5,-1.0,106.73,1.17,5.79,28.23,0.61,0.0,4087642453.33,4.93,0.0,7.74,-1.0,4089260032.0,1471956992.0,612.0,9.74,6553600.0,0.0,32117.0,272.08,123608.0,0.01,18.62,0.0,4045534208.0,0.0,0.0,0.42,0.194,1016.1,135.57
1648527840,14.01,4.2,19.41,450.25,6.51,1617286.83,0.0,49.7,12768.0,442.0,7020.0,0.0,0.0,4.11,0.0,0.0,0.02,21.86,6.17,5538626560.0,87.98,0.0,10.0,0.0,-1.0,103.62,1.17,4.03,24.3,0.56,0.0,4083540309.33,4.05,0.0,5.53,-1.0,4085157546.67,1471366144.0,595.0,6.51,6553600.0,0.0,32117.0,271.82,123000.0,0.01,18.34,0.0,4046125056.0,0.0,0.0,0.0,0.195,994.43,138.43
1648511460,13.96,3.56,19.3,315.23,6.52,1614065.5,0.0,50.05,12704.0,419.5,6875.0,0.0,0.0,3.94,0.0,0.0,0.03,21.41,5.75,5538626560.0,41.87,0.0,10.0,3.5,5740.0,55.62,1.17,3.27,23.65,0.59,0.0,4182142634.67,3.8,0.0,5.28,25241.0,4183756800.0,1496207360.0,587.0,6.47,6553600.0,0.0,32117.0,224.55,124740.0,0.01,17.87,0.0,4021283840.0,0.0,0.0,0.57,0.194,448.17,53.38
1648495080,4.02,1.56,19.41,326.57,4.05,1613721.33,0.0,50.05,12640.0,302.5,6730.0,0.0,0.0,3.49,0.0,0.0,0.0,20.95,5.08,5538626560.0,37.33,0.0,10.0,0.0,-1.0,51.29,1.17,1.57,12.59,0.82,0.0,4195730773.33,1.68,0.0,2.3,-1.0,4197344597.33,1498882901.33,575.0,4.05,6553600.0,0.0,32117.0,235.37,124284.0,0.01,17.49,0.0,4018608469.33,0.0,0.0,0.0,0.193,399.78,43.28
1648568820,19.77,5.27,27.8,392.59,9.32,2380652.43,0.0,49.8,12768.0,436.0,7070.0,0.0,0.0,4.73,0.0,0.0,0.0,22.01,5.79,9202340425.14,79.94,0.0,17.0,0.0,-1.0,69.4,1.01,5.18,30.29,0.57,0.0,7467681499.43,5.43,0.0,7.91,-1.0,7470062445.71,2252713252.57,626.0,9.32,6553600.0,0.0,32117.0,239.85,124208.0,0.01,18.59,0.0,6931511588.57,0.0,0.0,0.0,0.195,611.56,51.64
1648552440,20.28,5.04,19.48,447.81,9.97,1618001.5,0.0,50.05,12704.0,411.5,6883.0,0.0,0.0,5.37,0.0,0.0,0.0,21.43,6.39,5538626560.0,98.94,0.0,11.0,0.0,-1.0,114.92,1.17,4.6,32.03,0.61,0.0,4076999680.0,5.14,0.0,8.01,-1.0,4078617600.0,1469342378.67,616.0,9.97,6553600.0,0.0,32117.0,275.12,125542.0,0.01,17.93,0.0,4048149162.67,0.0,0.0,0.0,0.194,1126.36,157.02
1648536060,13.68,4.03,19.41,410.77,6.53,1617601.0,0.0,49.95,12608.0,446.0,7150.0,0.0,0.0,5.2,0.0,0.0,0.02,22.26,6.52,5538626560.0,85.44,0.0,11.0,0.0,6026.0,100.86,1.17,4.08,25.4,0.56,0.0,4063577088.0,4.02,0.0,5.59,24967.0,4065194666.67,1466506922.67,609.0,6.53,6553600.0,0.0,32117.0,256.3,124734.0,0.01,18.76,0.0,4050984277.33,0.0,0.0,0.0,0.192,933.92,128.49
1648519680,14.31,4.37,19.34,396.92,6.14,1615723.83,0.0,49.6,12704.0,434.5,6876.0,0.0,0.0,4.7,0.0,0.0,0.0,21.41,6.21,5538626560.0,67.51,0.0,10.0,103.0,-1.0,82.39,1.17,3.97,25.22,0.46,0.0,4142644906.67,4.15,0.0,5.2,-1.0,4144260778.67,1486307328.0,592.0,5.09,6553600.0,0.0,32117.0,265.3,123720.0,0.01,17.88,0.0,4031184213.33,0.0,0.0,0.68,0.194,748.03,98.17
1648503300,3.92,2.06,19.42,314.53,3.82,1613873.5,0.0,49.8,12608.0,307.0,6755.0,0.0,0.0,3.69,0.0,0.0,0.0,21.03,4.87,5538626560.0,40.01,0.0,10.0,0.0,-1.0,53.85,1.17,1.72,12.47,0.81,0.0,4188503040.0,1.88,0.0,2.19,-1.0,4190117205.33,1497064789.33,579.0,3.82,6553600.0,0.0,32117.0,225.41,123458.0,0.01,17.51,0.0,4020426410.67,0.0,0.0,0.0,0.192,426.95,48.24
1648486920,0.02,0.81,34.26,6814.28,0.0,2941243.5,0.0,0.0,12800.0,0.0,7450.0,0.0,0.0,13.67,0.0,0.0,0.11,23.2,4.9,11687982080.0,142.86,0.0,10.0,0.0,-1.0,127.42,0.89,1.39,18.59,0.0,0.0,9400978432.0,0.71,0.0,0.0,-1.0,9403919360.0,2688371456.0,585.0,0.0,6553600.0,0.0,32117.0,419.38,0.0,0.01,19.67,0.0,8983758848.0,0.0,0.0,0.0,0.195,1279.62,51.43
1648560660,18.69,5.9,34.59,603.65,11.02,2952102.0,0.0,49.85,12992.0,344.5,7189.0,0.0,0.0,10.01,0.0,0.0,0.02,22.38,5.92,11687982080.0,139.89,0.0,14.0,0.0,6085.0,104.86,0.89,8.09,34.62,0.73,0.0,9107477504.0,5.31,0.0,7.42,24927.0,9110429696.0,2614438656.0,618.0,11.02,6553600.0,0.0,32117.0,381.25,124308.0,0.01,18.95,0.0,9057692672.0,0.0,0.0,0.0,0.198,1036.17,87.63
1648544280,18.35,5.13,19.48,430.02,13.31,1617748.17,0.0,49.65,12832.0,336.0,7101.0,0.0,0.0,4.9,0.0,0.0,0.0,22.11,6.17,5538626560.0,89.83,0.0,11.0,0.0,-1.0,105.17,1.17,4.89,29.42,0.74,0.0,4087642794.67,4.9,0.0,8.78,-1.0,4089260373.33,1471954090.67,612.0,13.31,6553600.0,0.0,32117.0,269.51,123832.0,0.01,18.62,0.0,4045537280.0,0.0,0.0,0.0,0.196,1025.77,138.61
1648527900,13.36,4.39,19.41,435.67,5.94,1617267.5,0.0,49.85,12704.0,469.5,7037.0,0.0,0.0,4.15,0.0,0.0,0.03,21.91,5.97,5538626560.0,89.27,0.0,10.0,0.0,-1.0,104.52,1.17,4.87,23.49,0.53,0.0,4085368832.0,4.12,0.0,5.35,-1.0,4086986069.33,1471819605.33,595.0,5.94,6553600.0,0.0,32117.0,269.18,123694.0,0.01,18.39,0.0,4045671765.33,0.0,0.0,0.0,0.194,986.03,134.97
1648511520,13.57,3.6,19.3,309.82,6.33,1614063.17,0.0,50.05,12640.0,436.5,6882.0,0.0,0.0,3.74,0.0,0.0,0.02,21.43,5.44,5538626560.0,39.25,0.0,10.0,0.0,-1.0,52.97,1.17,3.58,22.75,0.57,0.0,4182096554.67,3.79,0.0,5.31,-1.0,4183710720.0,1496197290.67,587.0,6.33,6553600.0,0.0,32117.0,221.2,124874.0,0.01,17.89,0.0,4021294080.0,0.0,0.0,0.0,0.193,423.32,47.57
1648495140,3.99,1.48,19.41,304.69,4.05,1613717.33,0.0,49.75,12736.0,300.0,6728.0,0.0,0.0,4.1,0.0,0.0,0.02,20.95,5.29,5538626560.0,41.09,0.0,10.0,0.0,-1.0,54.58,1.17,1.3,13.38,0.83,0.0,4196089514.67,1.64,0.0,2.28,-1.0,4197703338.67,1498966357.33,575.0,4.05,6553600.0,0.0,32117.0,220.2,122972.0,0.01,17.48,0.0,4018525184.0,0.0,0.0,0.0,0.194,440.28,52.05
1648568880,19.76,5.57,27.8,394.38,12.58,2380663.57,0.0,50.05,12768.0,335.5,7064.0,0.0,0.0,4.38,0.0,0.0,0.0,21.99,5.42,9202340425.14,80.77,0.0,19.0,0.0,-1.0,70.83,1.01,6.9,29.56,0.75,0.0,7467672722.29,5.51,0.0,8.28,-1.0,7470053083.43,2252711789.71,626.0,12.58,6553600.0,0.0,32117.0,237.7,123648.0,0.01,18.57,0.0,6931513344.0,0.0,0.0,0.0,0.195,635.82,54.23
1648552500,19.76,5.07,19.48,457.48,10.4,1617993.83,0.0,49.95,12736.0,392.0,6891.0,0.0,0.0,5.05,0.0,0.0,0.0,21.46,6.26,5538626560.0,101.26,0.0,11.0,0.0,-1.0,116.99,1.17,5.0,31.08,0.63,0.0,4077461162.67,5.14,0.0,7.95,-1.0,4079079082.67,1469453482.67,616.0,10.4,6553600.0,0.0,32117.0,275.18,124798.0,0.01,17.96,0.0,4048037888.0,0.0,0.0,0.0,0.194,1133.63,156.4
1648536120,14.07,4.04,19.41,426.95,6.33,1617600.83,0.0,50.1,12800.0,426.5,7152.0,0.0,0.0,4.3,0.0,0.0,0.0,22.27,5.77,5538626560.0,86.34,0.0,11.0,0.0,-1.0,102.19,1.17,4.1,24.14,0.58,0.0,4063667200.0,4.02,0.0,5.19,-1.0,4065284778.67,1466526037.33,609.0,6.33,6553600.0,0.0,32117.0,263.36,124544.0,0.01,18.77,0.0,4050965162.67,0.0,0.0,0.0,0.195,950.14,129.98
1648519740,14.19,4.22,19.34,357.43,6.61,1615737.17,0.0,49.9,12672.0,403.5,6882.0,0.0,0.0,4.57,0.0,0.0,0.0,21.43,6.01,5538626560.0,63.72,0.0,10.0,53.5,-1.0,78.3,1.17,3.71,24.76,0.55,0.0,4142292992.0,4.12,0.0,5.22,-1.0,4143908522.67,1486218240.0,592.0,5.95,6553600.0,0.0,32117.0,235.16,124580.0,0.01,17.9,0.0,4031272960.0,0.0,0.0,0.98,0.193,685.25,89.18
1648503360,4.11,1.97,19.42,310.78,4.2,1613876.83,0.0,49.9,12672.0,298.0,6744.0,0.0,0.0,4.16,0.0,0.0,0.0,21.0,5.06,5538626560.0,38.55,0.0,10.0,0.0,5615.0,52.61,1.17,1.63,13.33,0.83,0.0,4188393813.33,1.86,0.0,2.35,25372.0,4190007637.33,1497039701.33,579.0,4.2,6553600.0,0.0,32117.0,222.53,124064.0,0.01,17.48,0.0,4020451669.33,0.0,0.0,0.0,0.193,428.87,49.62
1648486980,0.0,0.86,34.26,2494.45,0.0,2941270.5,0.0,0.0,12768.0,0.0,9845.0,0.0,0.0,13.62,0.0,0.0,0.0,30.65,4.69,11687982080.0,98.02,0.0,10.0,0.0,-1.0,86.03,0.89,1.14,18.31,0.0,0.0,9400494080.0,0.73,0.0,0.0,-1.0,9403436032.0,2688244992.0,585.0,0.0,6553600.0,0.0,32117.0,302.55,0.0,0.01,27.14,0.0,8983884800.0,0.0,0.0,0.0,0.195,806.4,51.8
1648560720,19.34,5.83,34.59,453.67,10.68,2951898.75,0.0,49.9,12960.0,372.5,7202.0,0.0,0.0,10.51,0.0,0.0,0.02,22.42,5.91,11687982080.0,130.65,0.0,15.0,0.0,-1.0,102.12,0.89,6.43,35.77,0.67,0.0,9108626432.0,5.32,0.0,7.76,-1.0,9111578624.0,2614725376.0,618.0,10.68,6553600.0,0.0,32117.0,244.05,124426.0,0.01,18.99,0.0,9057405952.0,0.0,0.0,0.0,0.198,1023.87,87.51
