timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.stopped,container_tasks_state.iowaiting,container_tasks_state.running,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda,container_fs_writes./dev/vda1,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgmajfault,container_memory_failures.container.pgfault,container_memory_failures.hierarchy.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648563780,0.034475327,0.0,0.0,1.3515391,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648563800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,30000.0,92.0,112.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,236.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,66.0,66.0,204.0,0.0,1648517000.0,67219460.0,0.20601383,0.0,0.0,421.5,0.03
1648563840,0.038149834,0.0,0.0,1.3623776,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648563800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,30000.0,92.0,118.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,33.0,33.0,204.0,0.0,1648517000.0,67219460.0,0.19019504,0.0,0.0,466.0,0.01
1648563900,0.032119274,0.0,0.0,1.3444619,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,30000.0,92.0,87.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,222.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,132.0,132.0,204.0,0.0,1648517000.0,67219460.0,0.1546174,0.0,0.0,395.0,0.02
1648563960,0.033339024,0.0,0.0,1.3507338,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,30000.0,92.0,108.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,227.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,66.0,66.0,204.0,0.0,1648517000.0,67219460.0,0.18980743,0.0,0.0,407.0,0.02
1648564020,0.034206867,0.0,0.0,1.3546762,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,30000.0,92.0,112.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648517000.0,67219460.0,0.19647981,0.0,0.0,414.5,0.02
1648564080,0.03485489,0.0,0.0,1.3521838,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,30000.0,92.0,106.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648517000.0,67219460.0,0.18206622,0.0,0.0,419.5,0.02
1648564140,0.033670902,0.0,0.0,1.3479872,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,30000.0,92.0,100.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,115.5,115.5,204.0,0.0,1648517000.0,67219460.0,0.16980502,0.0,0.0,413.0,0.035
1648564200,0.03340435,0.0,0.0,1.3509331,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,30000.0,92.0,109.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.19336145,0.0,0.0,406.0,0.015
1648564260,0.03628874,0.0,0.0,1.3582416,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,30000.0,92.0,91.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,247.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,181.5,181.5,204.0,0.0,1648517000.0,67219460.0,0.16567856,0.0,0.0,444.0,0.02
1648564320,0.032379627,0.0,0.0,1.3408704,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,30000.0,92.0,107.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.20048632,0.0,0.0,402.0,0.03
1648564380,0.03466797,0.0,0.0,1.3545594,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,30000.0,92.0,92.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,237.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.16534759,0.0,0.0,423.5,0.02
1648564440,0.03738451,0.0,0.0,1.3535109,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,30000.0,92.0,108.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,66.0,66.0,204.0,0.0,1648517000.0,67219460.0,0.19916621,0.0,0.0,430.5,0.025
1648564500,0.036133766,0.0,0.0,1.3583074,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,30000.0,92.0,109.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,247.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.18409128,0.0,0.0,439.5,0.02
1648564560,0.035284042,0.0,0.0,1.3546786,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,30000.0,92.0,110.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,66.0,66.0,204.0,0.0,1648517000.0,67219460.0,0.18010882,0.0,0.0,434.5,0.025
1648564620,0.030377388,0.0,0.0,1.34026,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,30000.0,92.0,107.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,206.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648517000.0,67219460.0,0.18463765,0.0,0.0,371.0,0.025
1648564680,0.03596306,0.0,0.0,1.3584938,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,30000.0,92.0,95.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,33.0,33.0,204.0,0.0,1648517000.0,67219460.0,0.16647117,0.0,0.0,434.0,0.025
1648564740,0.03324604,0.0,0.0,1.3480415,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,30000.0,92.0,120.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,229.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,132.0,132.0,204.0,0.0,1648517000.0,67219460.0,0.20082605,0.0,0.0,412.0,0.02
1648564800,0.03294897,0.0,0.0,1.3448467,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,30000.0,92.0,110.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,224.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648517000.0,67219460.0,0.20893595,0.0,0.0,399.5,0.025
1648564860,0.03561926,0.0,0.0,1.3578277,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648564900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,30000.0,92.0,105.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,99.0,99.0,204.0,0.0,1648517000.0,67219460.0,0.19920623,0.0,0.0,434.5,0.025
1648564920,0.03509617,0.0,0.0,1.3577704,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,30000.0,92.0,97.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,243.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648517000.0,67219460.0,0.16617104,0.0,0.0,430.5,0.02
1648564980,0.034478664,0.0,0.0,1.351954,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,30000.0,92.0,116.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,148.5,148.5,204.0,0.0,1648517000.0,67219460.0,0.19511811,0.0,0.0,421.0,0.02
1648565040,0.033168316,0.0,0.0,1.3480372,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,30000.0,92.0,107.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,99.0,99.0,204.0,0.0,1648517000.0,67219460.0,0.18087627,0.0,0.0,406.0,0.025
1648565100,0.032188892,0.0,0.0,1.3442521,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,30000.0,92.0,91.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.16617021,0.0,0.0,397.5,0.02
1648565160,0.033459663,0.0,0.0,1.353765,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,30000.0,92.0,87.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,99.0,99.0,204.0,0.0,1648517000.0,67219460.0,0.16745885,0.0,0.0,407.5,0.015
1648565220,0.033640385,0.0,0.0,1.3481421,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,30000.0,92.0,97.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,230.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,33.0,33.0,204.0,0.0,1648517000.0,67219460.0,0.18097815,0.0,0.0,408.0,0.02
1648565280,0.03570795,0.0,0.0,1.3511686,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,30000.0,92.0,120.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.20631397,0.0,0.0,443.0,0.03
1648565340,0.33252048,0.0,0.0,1.6926222,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,30000.0,92.0,98.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,317.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648517000.0,67219460.0,0.16969033,0.0,0.0,521.5,0.025
1648565400,0.32686186,0.0,0.0,1.0496216,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,30000.0,92.0,103.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,275.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,66.0,66.0,204.0,0.0,1648517000.0,67219460.0,0.18393137,0.0,0.0,441.5,0.015
1648565460,0.033096313,0.0,0.0,1.3476439,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,30000.0,92.0,108.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,225.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,115.5,115.5,204.0,0.0,1648517000.0,67219460.0,0.19074029,0.0,0.0,408.0,0.015
1648565520,0.035717487,0.0,0.0,1.3583388,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,30000.0,92.0,118.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.19252376,0.0,0.0,431.5,0.02
1648565580,0.033373833,0.0,0.0,1.3474088,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,30000.0,92.0,112.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,66.0,66.0,204.0,0.0,1648517000.0,67219460.0,0.18416774,0.0,0.0,411.0,0.02
1648565640,0.036316395,0.0,0.0,1.358252,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,30000.0,92.0,102.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,115.5,115.5,204.0,0.0,1648517000.0,67219460.0,0.17066984,0.0,0.0,444.0,0.02
1648565700,0.033451557,0.0,0.0,1.3478284,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,30000.0,92.0,112.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,115.5,115.5,204.0,0.0,1648517000.0,67219460.0,0.21133293,0.0,0.0,410.0,0.025
1648565760,0.030613422,0.0,0.0,1.3368139,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,30000.0,92.0,88.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.17285882,0.0,0.0,382.5,0.01
1648565820,0.035943985,0.0,0.0,1.3576279,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,30000.0,92.0,100.5,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,82.5,82.5,204.0,0.0,1648517000.0,67219460.0,0.20320652,0.0,0.0,441.0,0.03
1648565880,0.031480312,0.0,0.0,1.3441501,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648565900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,30000.0,92.0,100.0,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,217.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,33.0,33.0,204.0,0.0,1648517000.0,67219460.0,0.18984123,0.0,0.0,380.5,0.02
1648565940,0.03699732,0.0,0.0,1.3587441,0.0,0.0,209.7539,140460030.0,0.0,1048576.0,1648566000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,30000.0,92.0,,23.722656,0.0,0.0,176.01172,5.0,300.0,0.0,0.0,604630.75,261.4336,0.0,252.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,17301504.0,300.0,0.0,0.0,115.5,115.5,204.0,0.0,1648517000.0,67219460.0,0.13734645,0.0,0.0,449.5,0.025
1648483200,0.033414364,0.0,0.0,1.3504434,0.0,0.0,214.96484,158267400.0,0.0,1048576.0,1648483200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,30000.0,94.0,99.5,22.386719,0.0,0.0,191.8086,7.0,300.0,0.0,0.0,604630.75,300.0,0.0,225.5,0.0,0.0,0.0,0.0,0.0,0.5,27.0,0.0,0.0,14598144.0,300.0,0.0,0.0,346.5,346.5,204.0,0.0,1648450300.0,54624256.0,0.20937635,0.03390597,0.0,407.0,0.015
1648483260,0.033414364,0.0,0.0,1.3504434,0.0,0.0,216.94727,160280580.0,0.0,1048576.0,1648483300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,30000.0,94.0,99.5,22.386719,0.0,0.0,193.79102,7.0,300.0,0.0,0.0,604630.75,300.0,0.0,225.5,0.0,0.0,0.0,0.0,0.0,0.5,26.0,0.0,0.0,14598144.0,300.0,0.0,0.0,346.5,346.5,204.0,0.0,1648450300.0,54624256.0,0.20937635,0.03390597,0.0,407.0,0.015
1648483320,0.030785084,0.0,0.0,1.3396664,0.0,0.0,216.92383,160280580.0,0.0,1048576.0,1648483300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,30000.0,93.0,107.0,22.386719,0.0,0.0,193.76758,6.0,300.0,0.0,0.0,604630.75,300.0,0.0,201.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,14598144.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648450300.0,54624256.0,0.18227857,0.0,0.0,389.0,0.015
1648483380,0.03719282,0.0,0.0,1.3612127,0.0,0.0,216.47656,160280580.0,0.0,1048576.0,1648483500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,30000.0,93.0,79.5,22.386719,0.0,0.0,193.32031,6.0,300.0,0.0,0.0,604630.75,300.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,14327808.0,300.0,0.0,0.0,33.0,33.0,204.0,0.0,1648450300.0,54353920.0,0.15801445,0.0,0.0,446.5,0.01
1648483440,0.03071785,0.0,0.0,1.3426089,0.0,0.0,215.15625,160280580.0,0.0,1048576.0,1648483500.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,30000.0,93.0,93.5,22.386719,0.0,0.0,192.14062,6.0,300.0,0.0,0.0,604630.75,300.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,14057472.0,300.0,0.0,0.0,49.5,49.5,204.0,0.0,1648450300.0,52553730.0,0.16396792,0.0,0.0,383.5,0.02
1648483500,0.03965044,0.0,0.0,1.3632188,0.0,0.0,215.14453,160280580.0,0.0,1048576.0,1648483600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,30000.0,92.5,84.0,22.386719,0.0,0.0,192.1289,5.5,300.0,0.0,0.0,604630.75,300.0,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,14057472.0,300.0,0.0,0.0,0.0,0.0,204.0,0.0,1648450300.0,52486144.0,0.15628026,0.0,0.0,463.5,0.02
1648483560,0.034686565,0.0,0.0,1.3480659,0.0,0.0,215.04883,160280580.0,0.0,1048576.0,1648483600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,30000.0,92.0,110.0,22.386719,0.0,0.0,192.0332,5.0,300.0,0.0,0.0,604630.75,300.0,0.0,221.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,14057472.0,300.0,0.0,0.0,99.0,99.0,204.0,0.0,1648450300.0,52486144.0,0.20297724,0.0,0.0,418.0,0.02
1648483620,0.03408432,0.0,0.0,1.3503747,0.0,0.0,215.00781,160280580.0,0.0,1048576.0,1648483700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,30000.0,92.0,86.5,22.386719,0.0,0.0,191.99219,5.0,300.0,0.0,0.0,604630.75,300.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14057472.0,300.0,0.0,0.0,66.0,66.0,204.0,0.0,1648450300.0,52486144.0,0.16857424,0.0,0.0,421.5,0.01
